distance to pixel,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
10599.99975741325,"['ColumnPad', 8, 'B', 'L02+']","['ColumnPad', 8, 'B', 'R04-']"
5299.999445693931,"['ColumnPad', 8, 'B', 'R04-']","['ColumnPad', 8, 'B', 'R03+']"
5299.999445693931,"['ColumnPad', 8, 'B', 'R03+']","['ColumnPad', 8, 'B', 'L04-']"
5299.999445693931,"['ColumnPad', 8, 'B', 'L04-']","['ColumnPad', 8, 'B', 'L03+']"
10599.99975741325,"['ColumnPad', 8, 'B', 'L03+']","['ColumnPad', 8, 'B', 'R05-']"
5300.000311719332,"['ColumnPad', 8, 'B', 'R05-']","['ColumnPad', 8, 'B', 'R04+']"
5300.000311719332,"['ColumnPad', 8, 'B', 'R04+']","['ColumnPad', 8, 'B', 'L05-']"
5300.000311719332,"['ColumnPad', 8, 'B', 'L05-']","['ColumnPad', 8, 'B', 'L04+']"
10600.000623438662,"['ColumnPad', 8, 'B', 'L04+']","['ColumnPad', 8, 'B', 'R06-']"
5300.00031171933,"['ColumnPad', 8, 'B', 'R06-']","['ColumnPad', 8, 'B', 'R05+']"
5300.00031171933,"['ColumnPad', 8, 'B', 'R05+']","['ColumnPad', 8, 'B', 'L06-']"
5300.00031171933,"['ColumnPad', 8, 'B', 'L06-']","['ColumnPad', 8, 'B', 'L05+']"
10599.99975741325,"['ColumnPad', 8, 'B', 'L05+']","['ColumnPad', 8, 'B', 'R07-']"
5299.999445693933,"['ColumnPad', 8, 'B', 'R07-']","['ColumnPad', 8, 'B', 'R06+']"
5299.999445693933,"['ColumnPad', 8, 'B', 'R06+']","['ColumnPad', 8, 'B', 'L07-']"
5299.999445693933,"['ColumnPad', 8, 'B', 'L07-']","['ColumnPad', 8, 'B', 'L06+']"
10599.999757413252,"['ColumnPad', 8, 'B', 'L06+']","['ColumnPad', 8, 'B', 'R08-']"
5300.000311719331,"['ColumnPad', 8, 'B', 'R08-']","['ColumnPad', 8, 'B', 'R07+']"
5300.000311719331,"['ColumnPad', 8, 'B', 'R07+']","['ColumnPad', 8, 'B', 'L08-']"
5300.000311719331,"['ColumnPad', 8, 'B', 'L08-']","['ColumnPad', 8, 'B', 'L07+']"
10600.000623438662,"['ColumnPad', 8, 'B', 'L07+']","['ColumnPad', 8, 'B', 'R09-']"
5300.000311719331,"['ColumnPad', 8, 'B', 'R09-']","['ColumnPad', 8, 'B', 'R08+']"
5300.000311719331,"['ColumnPad', 8, 'B', 'R08+']","['ColumnPad', 8, 'B', 'L09-']"
5300.000311719331,"['ColumnPad', 8, 'B', 'L09-']","['ColumnPad', 8, 'B', 'L08+']"
10599.999757413252,"['ColumnPad', 8, 'B', 'L08+']","['ColumnPad', 8, 'B', 'R10-']"
5299.999445693933,"['ColumnPad', 8, 'B', 'R10-']","['ColumnPad', 8, 'B', 'R09+']"
5299.999445693933,"['ColumnPad', 8, 'B', 'R09+']","['ColumnPad', 8, 'B', 'L10-']"
5299.999445693933,"['ColumnPad', 8, 'B', 'L10-']","['ColumnPad', 8, 'B', 'L09+']"
10599.99975741325,"['ColumnPad', 8, 'B', 'L09+']","['ColumnPad', 8, 'B', 'R11-']"
5300.00031171933,"['ColumnPad', 8, 'B', 'R11-']","['ColumnPad', 8, 'B', 'R10+']"
5300.00031171933,"['ColumnPad', 8, 'B', 'R10+']","['ColumnPad', 8, 'B', 'L11-']"
5300.00031171933,"['ColumnPad', 8, 'B', 'L11-']","['ColumnPad', 8, 'B', 'L10+']"
5300.00031171933,"['ColumnPad', 8, 'B', 'L10+']","['ColumnPad', 8, 'B', 'R11+']"
0.0,"['ColumnPad', 8, 'B', 'R11+']","['ColumnPad', 8, 'B', 'L11+']"
55838.9645608487,"['ColumnPad', 8, 'B', 'L11+']","['ColumnPad', 7, 'B', 'R00-']"
0.0,"['ColumnPad', 7, 'B', 'R00-']","['ColumnPad', 7, 'B', 'L00-']"
5299.999445693934,"['ColumnPad', 7, 'B', 'L00-']","['ColumnPad', 7, 'B', 'R01-']"
5299.999445693934,"['ColumnPad', 7, 'B', 'R01-']","['ColumnPad', 7, 'B', 'R00+']"
5299.999445693934,"['ColumnPad', 7, 'B', 'R00+']","['ColumnPad', 7, 'B', 'L01-']"
5299.999445693934,"['ColumnPad', 7, 'B', 'L01-']","['ColumnPad', 7, 'B', 'L00+']"
10599.999757413254,"['ColumnPad', 7, 'B', 'L00+']","['ColumnPad', 7, 'B', 'R02-']"
5300.000311719332,"['ColumnPad', 7, 'B', 'R02-']","['ColumnPad', 7, 'B', 'R01+']"
5300.000311719332,"['ColumnPad', 7, 'B', 'R01+']","['ColumnPad', 7, 'B', 'L02-']"
5300.000311719332,"['ColumnPad', 7, 'B', 'L02-']","['ColumnPad', 7, 'B', 'L01+']"
10599.99975741325,"['ColumnPad', 7, 'B', 'L01+']","['ColumnPad', 7, 'B', 'R03-']"
5299.999445693931,"['ColumnPad', 7, 'B', 'R03-']","['ColumnPad', 7, 'B', 'R02+']"
5299.999445693931,"['ColumnPad', 7, 'B', 'R02+']","['ColumnPad', 7, 'B', 'L03-']"
5299.999445693931,"['ColumnPad', 7, 'B', 'L03-']","['ColumnPad', 7, 'B', 'L02+']"
10599.99975741325,"['ColumnPad', 7, 'B', 'L02+']","['ColumnPad', 7, 'B', 'R04-']"
5300.000311719332,"['ColumnPad', 7, 'B', 'R04-']","['ColumnPad', 7, 'B', 'R03+']"
5300.000311719332,"['ColumnPad', 7, 'B', 'R03+']","['ColumnPad', 7, 'B', 'L04-']"
5300.000311719332,"['ColumnPad', 7, 'B', 'L04-']","['ColumnPad', 7, 'B', 'L03+']"
10600.000623438662,"['ColumnPad', 7, 'B', 'L03+']","['ColumnPad', 7, 'B', 'R05-']"
5300.00031171933,"['ColumnPad', 7, 'B', 'R05-']","['ColumnPad', 7, 'B', 'R04+']"
5300.00031171933,"['ColumnPad', 7, 'B', 'R04+']","['ColumnPad', 7, 'B', 'L05-']"
5300.00031171933,"['ColumnPad', 7, 'B', 'L05-']","['ColumnPad', 7, 'B', 'L04+']"
10599.99975741325,"['ColumnPad', 7, 'B', 'L04+']","['ColumnPad', 7, 'B', 'R06-']"
5299.999445693933,"['ColumnPad', 7, 'B', 'R06-']","['ColumnPad', 7, 'B', 'R05+']"
5299.999445693933,"['ColumnPad', 7, 'B', 'R05+']","['ColumnPad', 7, 'B', 'L06-']"
5299.999445693933,"['ColumnPad', 7, 'B', 'L06-']","['ColumnPad', 7, 'B', 'L05+']"
10599.999757413252,"['ColumnPad', 7, 'B', 'L05+']","['ColumnPad', 7, 'B', 'R07-']"
5300.000311719331,"['ColumnPad', 7, 'B', 'R07-']","['ColumnPad', 7, 'B', 'R06+']"
5300.000311719331,"['ColumnPad', 7, 'B', 'R06+']","['ColumnPad', 7, 'B', 'L07-']"
5300.000311719331,"['ColumnPad', 7, 'B', 'L07-']","['ColumnPad', 7, 'B', 'L06+']"
10600.000623438662,"['ColumnPad', 7, 'B', 'L06+']","['ColumnPad', 7, 'B', 'R08-']"
5300.000311719331,"['ColumnPad', 7, 'B', 'R08-']","['ColumnPad', 7, 'B', 'R07+']"
5300.000311719331,"['ColumnPad', 7, 'B', 'R07+']","['ColumnPad', 7, 'B', 'L08-']"
5300.000311719331,"['ColumnPad', 7, 'B', 'L08-']","['ColumnPad', 7, 'B', 'L07+']"
10599.999757413252,"['ColumnPad', 7, 'B', 'L07+']","['ColumnPad', 7, 'B', 'R09-']"
5299.999445693933,"['ColumnPad', 7, 'B', 'R09-']","['ColumnPad', 7, 'B', 'R08+']"
5299.999445693933,"['ColumnPad', 7, 'B', 'R08+']","['ColumnPad', 7, 'B', 'L09-']"
5299.999445693933,"['ColumnPad', 7, 'B', 'L09-']","['ColumnPad', 7, 'B', 'L08+']"
10599.99975741325,"['ColumnPad', 7, 'B', 'L08+']","['ColumnPad', 7, 'B', 'R10-']"
5300.00031171933,"['ColumnPad', 7, 'B', 'R10-']","['ColumnPad', 7, 'B', 'R09+']"
5300.00031171933,"['ColumnPad', 7, 'B', 'R09+']","['ColumnPad', 7, 'B', 'L10-']"
5300.00031171933,"['ColumnPad', 7, 'B', 'L10-']","['ColumnPad', 7, 'B', 'L09+']"
10600.000623438662,"['ColumnPad', 7, 'B', 'L09+']","['ColumnPad', 7, 'B', 'R11-']"
5300.000311719332,"['ColumnPad', 7, 'B', 'R11-']","['ColumnPad', 7, 'B', 'R10+']"
5300.000311719332,"['ColumnPad', 7, 'B', 'R10+']","['ColumnPad', 7, 'B', 'L11-']"
5300.000311719332,"['ColumnPad', 7, 'B', 'L11-']","['ColumnPad', 7, 'B', 'L10+']"
5300.000311719332,"['ColumnPad', 7, 'B', 'L10+']","['ColumnPad', 7, 'B', 'R11+']"
0.0,"['ColumnPad', 7, 'B', 'R11+']","['ColumnPad', 7, 'B', 'L11+']"
55838.96538284363,"['ColumnPad', 7, 'B', 'L11+']","['ColumnPad', 6, 'B', 'R00-']"
0.0,"['ColumnPad', 6, 'B', 'R00-']","['ColumnPad', 6, 'B', 'L00-']"
5300.000311719332,"['ColumnPad', 6, 'B', 'L00-']","['ColumnPad', 6, 'B', 'R01-']"
5300.000311719332,"['ColumnPad', 6, 'B', 'R01-']","['ColumnPad', 6, 'B', 'R00+']"
5300.000311719332,"['ColumnPad', 6, 'B', 'R00+']","['ColumnPad', 6, 'B', 'L01-']"
5300.000311719332,"['ColumnPad', 6, 'B', 'L01-']","['ColumnPad', 6, 'B', 'L00+']"
10599.99975741325,"['ColumnPad', 6, 'B', 'L00+']","['ColumnPad', 6, 'B', 'R02-']"
5299.999445693931,"['ColumnPad', 6, 'B', 'R02-']","['ColumnPad', 6, 'B', 'R01+']"
5299.999445693931,"['ColumnPad', 6, 'B', 'R01+']","['ColumnPad', 6, 'B', 'L02-']"
5299.999445693931,"['ColumnPad', 6, 'B', 'L02-']","['ColumnPad', 6, 'B', 'L01+']"
10599.99975741325,"['ColumnPad', 6, 'B', 'L01+']","['ColumnPad', 6, 'B', 'R03-']"
5300.000311719332,"['ColumnPad', 6, 'B', 'R03-']","['ColumnPad', 6, 'B', 'R02+']"
5300.000311719332,"['ColumnPad', 6, 'B', 'R02+']","['ColumnPad', 6, 'B', 'L03-']"
5300.000311719332,"['ColumnPad', 6, 'B', 'L03-']","['ColumnPad', 6, 'B', 'L02+']"
10600.000623438662,"['ColumnPad', 6, 'B', 'L02+']","['ColumnPad', 6, 'B', 'R04-']"
5300.00031171933,"['ColumnPad', 6, 'B', 'R04-']","['ColumnPad', 6, 'B', 'R03+']"
5300.00031171933,"['ColumnPad', 6, 'B', 'R03+']","['ColumnPad', 6, 'B', 'L04-']"
5300.00031171933,"['ColumnPad', 6, 'B', 'L04-']","['ColumnPad', 6, 'B', 'L03+']"
10599.99975741325,"['ColumnPad', 6, 'B', 'L03+']","['ColumnPad', 6, 'B', 'R05-']"
5299.999445693933,"['ColumnPad', 6, 'B', 'R05-']","['ColumnPad', 6, 'B', 'R04+']"
5299.999445693933,"['ColumnPad', 6, 'B', 'R04+']","['ColumnPad', 6, 'B', 'L05-']"
5299.999445693933,"['ColumnPad', 6, 'B', 'L05-']","['ColumnPad', 6, 'B', 'L04+']"
10599.999757413252,"['ColumnPad', 6, 'B', 'L04+']","['ColumnPad', 6, 'B', 'R06-']"
5300.000311719331,"['ColumnPad', 6, 'B', 'R06-']","['ColumnPad', 6, 'B', 'R05+']"
5300.000311719331,"['ColumnPad', 6, 'B', 'R05+']","['ColumnPad', 6, 'B', 'L06-']"
5300.000311719331,"['ColumnPad', 6, 'B', 'L06-']","['ColumnPad', 6, 'B', 'L05+']"
10600.000623438662,"['ColumnPad', 6, 'B', 'L05+']","['ColumnPad', 6, 'B', 'R07-']"
5300.000311719331,"['ColumnPad', 6, 'B', 'R07-']","['ColumnPad', 6, 'B', 'R06+']"
5300.000311719331,"['ColumnPad', 6, 'B', 'R06+']","['ColumnPad', 6, 'B', 'L07-']"
5300.000311719331,"['ColumnPad', 6, 'B', 'L07-']","['ColumnPad', 6, 'B', 'L06+']"
10599.999757413252,"['ColumnPad', 6, 'B', 'L06+']","['ColumnPad', 6, 'B', 'R08-']"
5299.999445693933,"['ColumnPad', 6, 'B', 'R08-']","['ColumnPad', 6, 'B', 'R07+']"
5299.999445693933,"['ColumnPad', 6, 'B', 'R07+']","['ColumnPad', 6, 'B', 'L08-']"
5299.999445693933,"['ColumnPad', 6, 'B', 'L08-']","['ColumnPad', 6, 'B', 'L07+']"
10599.99975741325,"['ColumnPad', 6, 'B', 'L07+']","['ColumnPad', 6, 'B', 'R09-']"
5300.00031171933,"['ColumnPad', 6, 'B', 'R09-']","['ColumnPad', 6, 'B', 'R08+']"
5300.00031171933,"['ColumnPad', 6, 'B', 'R08+']","['ColumnPad', 6, 'B', 'L09-']"
5300.00031171933,"['ColumnPad', 6, 'B', 'L09-']","['ColumnPad', 6, 'B', 'L08+']"
10600.000623438662,"['ColumnPad', 6, 'B', 'L08+']","['ColumnPad', 6, 'B', 'R10-']"
5300.000311719332,"['ColumnPad', 6, 'B', 'R10-']","['ColumnPad', 6, 'B', 'R09+']"
5300.000311719332,"['ColumnPad', 6, 'B', 'R09+']","['ColumnPad', 6, 'B', 'L10-']"
5300.000311719332,"['ColumnPad', 6, 'B', 'L10-']","['ColumnPad', 6, 'B', 'L09+']"
10599.99975741325,"['ColumnPad', 6, 'B', 'L09+']","['ColumnPad', 6, 'B', 'R11-']"
5299.999445693931,"['ColumnPad', 6, 'B', 'R11-']","['ColumnPad', 6, 'B', 'R10+']"
5299.999445693931,"['ColumnPad', 6, 'B', 'R10+']","['ColumnPad', 6, 'B', 'L11-']"
5299.999445693931,"['ColumnPad', 6, 'B', 'L11-']","['ColumnPad', 6, 'B', 'L10+']"
5299.999445693931,"['ColumnPad', 6, 'B', 'L10+']","['ColumnPad', 6, 'B', 'R11+']"
0.0,"['ColumnPad', 6, 'B', 'R11+']","['ColumnPad', 6, 'B', 'L11+']"
55838.96456084868,"['ColumnPad', 6, 'B', 'L11+']","['ColumnPad', 5, 'B', 'R00-']"
0.0,"['ColumnPad', 5, 'B', 'R00-']","['ColumnPad', 5, 'B', 'L00-']"
5299.99944569393,"['ColumnPad', 5, 'B', 'L00-']","['ColumnPad', 5, 'B', 'R01-']"
5299.99944569393,"['ColumnPad', 5, 'B', 'R01-']","['ColumnPad', 5, 'B', 'R00+']"
5299.99944569393,"['ColumnPad', 5, 'B', 'R00+']","['ColumnPad', 5, 'B', 'L01-']"
5299.99944569393,"['ColumnPad', 5, 'B', 'L01-']","['ColumnPad', 5, 'B', 'L00+']"
10599.99975741325,"['ColumnPad', 5, 'B', 'L00+']","['ColumnPad', 5, 'B', 'R02-']"
5300.000311719332,"['ColumnPad', 5, 'B', 'R02-']","['ColumnPad', 5, 'B', 'R01+']"
5300.000311719332,"['ColumnPad', 5, 'B', 'R01+']","['ColumnPad', 5, 'B', 'L02-']"
5300.000311719332,"['ColumnPad', 5, 'B', 'L02-']","['ColumnPad', 5, 'B', 'L01+']"
10600.000623438662,"['ColumnPad', 5, 'B', 'L01+']","['ColumnPad', 5, 'B', 'R03-']"
5300.00031171933,"['ColumnPad', 5, 'B', 'R03-']","['ColumnPad', 5, 'B', 'R02+']"
5300.00031171933,"['ColumnPad', 5, 'B', 'R02+']","['ColumnPad', 5, 'B', 'L03-']"
5300.00031171933,"['ColumnPad', 5, 'B', 'L03-']","['ColumnPad', 5, 'B', 'L02+']"
10599.99975741325,"['ColumnPad', 5, 'B', 'L02+']","['ColumnPad', 5, 'B', 'R04-']"
5299.999445693933,"['ColumnPad', 5, 'B', 'R04-']","['ColumnPad', 5, 'B', 'R03+']"
5299.999445693933,"['ColumnPad', 5, 'B', 'R03+']","['ColumnPad', 5, 'B', 'L04-']"
5299.999445693933,"['ColumnPad', 5, 'B', 'L04-']","['ColumnPad', 5, 'B', 'L03+']"
10599.999757413252,"['ColumnPad', 5, 'B', 'L03+']","['ColumnPad', 5, 'B', 'R05-']"
5300.000311719331,"['ColumnPad', 5, 'B', 'R05-']","['ColumnPad', 5, 'B', 'R04+']"
5300.000311719331,"['ColumnPad', 5, 'B', 'R04+']","['ColumnPad', 5, 'B', 'L05-']"
5300.000311719331,"['ColumnPad', 5, 'B', 'L05-']","['ColumnPad', 5, 'B', 'L04+']"
10600.000623438662,"['ColumnPad', 5, 'B', 'L04+']","['ColumnPad', 5, 'B', 'R06-']"
5300.000311719331,"['ColumnPad', 5, 'B', 'R06-']","['ColumnPad', 5, 'B', 'R05+']"
5300.000311719331,"['ColumnPad', 5, 'B', 'R05+']","['ColumnPad', 5, 'B', 'L06-']"
5300.000311719331,"['ColumnPad', 5, 'B', 'L06-']","['ColumnPad', 5, 'B', 'L05+']"
10599.999757413252,"['ColumnPad', 5, 'B', 'L05+']","['ColumnPad', 5, 'B', 'R07-']"
5299.999445693933,"['ColumnPad', 5, 'B', 'R07-']","['ColumnPad', 5, 'B', 'R06+']"
5299.999445693933,"['ColumnPad', 5, 'B', 'R06+']","['ColumnPad', 5, 'B', 'L07-']"
5299.999445693933,"['ColumnPad', 5, 'B', 'L07-']","['ColumnPad', 5, 'B', 'L06+']"
10599.99975741325,"['ColumnPad', 5, 'B', 'L06+']","['ColumnPad', 5, 'B', 'R08-']"
5300.00031171933,"['ColumnPad', 5, 'B', 'R08-']","['ColumnPad', 5, 'B', 'R07+']"
5300.00031171933,"['ColumnPad', 5, 'B', 'R07+']","['ColumnPad', 5, 'B', 'L08-']"
5300.00031171933,"['ColumnPad', 5, 'B', 'L08-']","['ColumnPad', 5, 'B', 'L07+']"
10600.000623438662,"['ColumnPad', 5, 'B', 'L07+']","['ColumnPad', 5, 'B', 'R09-']"
5300.000311719332,"['ColumnPad', 5, 'B', 'R09-']","['ColumnPad', 5, 'B', 'R08+']"
5300.000311719332,"['ColumnPad', 5, 'B', 'R08+']","['ColumnPad', 5, 'B', 'L09-']"
5300.000311719332,"['ColumnPad', 5, 'B', 'L09-']","['ColumnPad', 5, 'B', 'L08+']"
10599.99975741325,"['ColumnPad', 5, 'B', 'L08+']","['ColumnPad', 5, 'B', 'R10-']"
5299.999445693931,"['ColumnPad', 5, 'B', 'R10-']","['ColumnPad', 5, 'B', 'R09+']"
5299.999445693931,"['ColumnPad', 5, 'B', 'R09+']","['ColumnPad', 5, 'B', 'L10-']"
5299.999445693931,"['ColumnPad', 5, 'B', 'L10-']","['ColumnPad', 5, 'B', 'L09+']"
10599.99975741325,"['ColumnPad', 5, 'B', 'L09+']","['ColumnPad', 5, 'B', 'R11-']"
5300.000311719332,"['ColumnPad', 5, 'B', 'R11-']","['ColumnPad', 5, 'B', 'R10+']"
5300.000311719332,"['ColumnPad', 5, 'B', 'R10+']","['ColumnPad', 5, 'B', 'L11-']"
5300.000311719332,"['ColumnPad', 5, 'B', 'L11-']","['ColumnPad', 5, 'B', 'L10+']"
5300.000311719332,"['ColumnPad', 5, 'B', 'L10+']","['ColumnPad', 5, 'B', 'R11+']"
0.0,"['ColumnPad', 5, 'B', 'R11+']","['ColumnPad', 5, 'B', 'L11+']"
55838.96538284363,"['ColumnPad', 5, 'B', 'L11+']","['ColumnPad', 4, 'B', 'R00-']"
0.0,"['ColumnPad', 4, 'B', 'R00-']","['ColumnPad', 4, 'B', 'L00-']"
5300.000311719332,"['ColumnPad', 4, 'B', 'L00-']","['ColumnPad', 4, 'B', 'R01-']"
5300.000311719332,"['ColumnPad', 4, 'B', 'R01-']","['ColumnPad', 4, 'B', 'R00+']"
5300.000311719332,"['ColumnPad', 4, 'B', 'R00+']","['ColumnPad', 4, 'B', 'L01-']"
5300.000311719332,"['ColumnPad', 4, 'B', 'L01-']","['ColumnPad', 4, 'B', 'L00+']"
10600.000623438662,"['ColumnPad', 4, 'B', 'L00+']","['ColumnPad', 4, 'B', 'R02-']"
5300.000311719329,"['ColumnPad', 4, 'B', 'R02-']","['ColumnPad', 4, 'B', 'R01+']"
5300.000311719329,"['ColumnPad', 4, 'B', 'R01+']","['ColumnPad', 4, 'B', 'L02-']"
5300.000311719329,"['ColumnPad', 4, 'B', 'L02-']","['ColumnPad', 4, 'B', 'L01+']"
10599.99975741325,"['ColumnPad', 4, 'B', 'L01+']","['ColumnPad', 4, 'B', 'R03-']"
5299.999445693933,"['ColumnPad', 4, 'B', 'R03-']","['ColumnPad', 4, 'B', 'R02+']"
5299.999445693933,"['ColumnPad', 4, 'B', 'R02+']","['ColumnPad', 4, 'B', 'L03-']"
5299.999445693933,"['ColumnPad', 4, 'B', 'L03-']","['ColumnPad', 4, 'B', 'L02+']"
10599.999757413252,"['ColumnPad', 4, 'B', 'L02+']","['ColumnPad', 4, 'B', 'R04-']"
5300.000311719331,"['ColumnPad', 4, 'B', 'R04-']","['ColumnPad', 4, 'B', 'R03+']"
5300.000311719331,"['ColumnPad', 4, 'B', 'R03+']","['ColumnPad', 4, 'B', 'L04-']"
5300.000311719331,"['ColumnPad', 4, 'B', 'L04-']","['ColumnPad', 4, 'B', 'L03+']"
10600.000623438662,"['ColumnPad', 4, 'B', 'L03+']","['ColumnPad', 4, 'B', 'R05-']"
5300.000311719331,"['ColumnPad', 4, 'B', 'R05-']","['ColumnPad', 4, 'B', 'R04+']"
5300.000311719331,"['ColumnPad', 4, 'B', 'R04+']","['ColumnPad', 4, 'B', 'L05-']"
5300.000311719331,"['ColumnPad', 4, 'B', 'L05-']","['ColumnPad', 4, 'B', 'L04+']"
10599.999757413252,"['ColumnPad', 4, 'B', 'L04+']","['ColumnPad', 4, 'B', 'R06-']"
5299.999445693933,"['ColumnPad', 4, 'B', 'R06-']","['ColumnPad', 4, 'B', 'R05+']"
5299.999445693933,"['ColumnPad', 4, 'B', 'R05+']","['ColumnPad', 4, 'B', 'L06-']"
5299.999445693933,"['ColumnPad', 4, 'B', 'L06-']","['ColumnPad', 4, 'B', 'L05+']"
10599.99975741325,"['ColumnPad', 4, 'B', 'L05+']","['ColumnPad', 4, 'B', 'R07-']"
5300.00031171933,"['ColumnPad', 4, 'B', 'R07-']","['ColumnPad', 4, 'B', 'R06+']"
5300.00031171933,"['ColumnPad', 4, 'B', 'R06+']","['ColumnPad', 4, 'B', 'L07-']"
5300.00031171933,"['ColumnPad', 4, 'B', 'L07-']","['ColumnPad', 4, 'B', 'L06+']"
10600.000623438662,"['ColumnPad', 4, 'B', 'L06+']","['ColumnPad', 4, 'B', 'R08-']"
5300.000311719332,"['ColumnPad', 4, 'B', 'R08-']","['ColumnPad', 4, 'B', 'R07+']"
5300.000311719332,"['ColumnPad', 4, 'B', 'R07+']","['ColumnPad', 4, 'B', 'L08-']"
5300.000311719332,"['ColumnPad', 4, 'B', 'L08-']","['ColumnPad', 4, 'B', 'L07+']"
10599.99975741325,"['ColumnPad', 4, 'B', 'L07+']","['ColumnPad', 4, 'B', 'R09-']"
5299.999445693931,"['ColumnPad', 4, 'B', 'R09-']","['ColumnPad', 4, 'B', 'R08+']"
5299.999445693931,"['ColumnPad', 4, 'B', 'R08+']","['ColumnPad', 4, 'B', 'L09-']"
5299.999445693931,"['ColumnPad', 4, 'B', 'L09-']","['ColumnPad', 4, 'B', 'L08+']"
10599.99975741325,"['ColumnPad', 4, 'B', 'L08+']","['ColumnPad', 4, 'B', 'R10-']"
5300.000311719332,"['ColumnPad', 4, 'B', 'R10-']","['ColumnPad', 4, 'B', 'R09+']"
5300.000311719332,"['ColumnPad', 4, 'B', 'R09+']","['ColumnPad', 4, 'B', 'L10-']"
5300.000311719332,"['ColumnPad', 4, 'B', 'L10-']","['ColumnPad', 4, 'B', 'L09+']"
10599.999757413254,"['ColumnPad', 4, 'B', 'L09+']","['ColumnPad', 4, 'B', 'R11-']"
5299.999445693934,"['ColumnPad', 4, 'B', 'R11-']","['ColumnPad', 4, 'B', 'R10+']"
5299.999445693934,"['ColumnPad', 4, 'B', 'R10+']","['ColumnPad', 4, 'B', 'L11-']"
5299.999445693934,"['ColumnPad', 4, 'B', 'L11-']","['ColumnPad', 4, 'B', 'L10+']"
5299.999445693934,"['ColumnPad', 4, 'B', 'L10+']","['ColumnPad', 4, 'B', 'R11+']"
0.0,"['ColumnPad', 4, 'B', 'R11+']","['ColumnPad', 4, 'B', 'L11+']"
55838.9645608487,"['ColumnPad', 4, 'B', 'L11+']","['ColumnPad', 3, 'B', 'R00-']"
0.0,"['ColumnPad', 3, 'B', 'R00-']","['ColumnPad', 3, 'B', 'L00-']"
5300.00031171933,"['ColumnPad', 3, 'B', 'L00-']","['ColumnPad', 3, 'B', 'R01-']"
5300.00031171933,"['ColumnPad', 3, 'B', 'R01-']","['ColumnPad', 3, 'B', 'R00+']"
5300.00031171933,"['ColumnPad', 3, 'B', 'R00+']","['ColumnPad', 3, 'B', 'L01-']"
5300.00031171933,"['ColumnPad', 3, 'B', 'L01-']","['ColumnPad', 3, 'B', 'L00+']"
10599.99975741325,"['ColumnPad', 3, 'B', 'L00+']","['ColumnPad', 3, 'B', 'R02-']"
5299.999445693933,"['ColumnPad', 3, 'B', 'R02-']","['ColumnPad', 3, 'B', 'R01+']"
5299.999445693933,"['ColumnPad', 3, 'B', 'R01+']","['ColumnPad', 3, 'B', 'L02-']"
5299.999445693933,"['ColumnPad', 3, 'B', 'L02-']","['ColumnPad', 3, 'B', 'L01+']"
10599.999757413252,"['ColumnPad', 3, 'B', 'L01+']","['ColumnPad', 3, 'B', 'R03-']"
5300.00031171933,"['ColumnPad', 3, 'B', 'R03-']","['ColumnPad', 3, 'B', 'R02+']"
5300.00031171933,"['ColumnPad', 3, 'B', 'R02+']","['ColumnPad', 3, 'B', 'L03-']"
5300.00031171933,"['ColumnPad', 3, 'B', 'L03-']","['ColumnPad', 3, 'B', 'L02+']"
10600.000623438662,"['ColumnPad', 3, 'B', 'L02+']","['ColumnPad', 3, 'B', 'R04-']"
5300.000311719331,"['ColumnPad', 3, 'B', 'R04-']","['ColumnPad', 3, 'B', 'R03+']"
5300.000311719331,"['ColumnPad', 3, 'B', 'R03+']","['ColumnPad', 3, 'B', 'L04-']"
5300.000311719331,"['ColumnPad', 3, 'B', 'L04-']","['ColumnPad', 3, 'B', 'L03+']"
10599.999757413252,"['ColumnPad', 3, 'B', 'L03+']","['ColumnPad', 3, 'B', 'R05-']"
5299.999445693933,"['ColumnPad', 3, 'B', 'R05-']","['ColumnPad', 3, 'B', 'R04+']"
5299.999445693933,"['ColumnPad', 3, 'B', 'R04+']","['ColumnPad', 3, 'B', 'L05-']"
5299.999445693933,"['ColumnPad', 3, 'B', 'L05-']","['ColumnPad', 3, 'B', 'L04+']"
10599.99975741325,"['ColumnPad', 3, 'B', 'L04+']","['ColumnPad', 3, 'B', 'R06-']"
5300.00031171933,"['ColumnPad', 3, 'B', 'R06-']","['ColumnPad', 3, 'B', 'R05+']"
5300.00031171933,"['ColumnPad', 3, 'B', 'R05+']","['ColumnPad', 3, 'B', 'L06-']"
5300.00031171933,"['ColumnPad', 3, 'B', 'L06-']","['ColumnPad', 3, 'B', 'L05+']"
10600.000623438662,"['ColumnPad', 3, 'B', 'L05+']","['ColumnPad', 3, 'B', 'R07-']"
5300.000311719332,"['ColumnPad', 3, 'B', 'R07-']","['ColumnPad', 3, 'B', 'R06+']"
5300.000311719332,"['ColumnPad', 3, 'B', 'R06+']","['ColumnPad', 3, 'B', 'L07-']"
5300.000311719332,"['ColumnPad', 3, 'B', 'L07-']","['ColumnPad', 3, 'B', 'L06+']"
10599.99975741325,"['ColumnPad', 3, 'B', 'L06+']","['ColumnPad', 3, 'B', 'R08-']"
5299.999445693931,"['ColumnPad', 3, 'B', 'R08-']","['ColumnPad', 3, 'B', 'R07+']"
5299.999445693931,"['ColumnPad', 3, 'B', 'R07+']","['ColumnPad', 3, 'B', 'L08-']"
