distance to pad,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
425.79300109795577,[['RowPad' '4' 'A' 'B06+']],[['RowPad' '4' 'A' 'B06-']]
469.57446146058993,[['RowPad' '4' 'A' 'B06-']],[['RowPad' '4' 'A' 'T06+']]
425.79300109795344,[['RowPad' '4' 'A' 'T06+']],[['RowPad' '4' 'A' 'T06-']]
62848.24299761152,[['RowPad' '4' 'A' 'T06-']],[['ColumnPad' '6' 'A' 'R04+']]
425.7933771208754,[['ColumnPad' '6' 'A' 'R04+']],[['ColumnPad' '6' 'A' 'R04-']]
469.5742752749558,[['ColumnPad' '6' 'A' 'R04-']],[['ColumnPad' '6' 'A' 'L04+']]
425.7933771208754,[['ColumnPad' '6' 'A' 'L04+']],[['ColumnPad' '6' 'A' 'L04-']]
62906.50198919903,[['ColumnPad' '6' 'A' 'L04-']],[['RowPad' '4' 'A' 'B06+']]
425.79236552691225,[['RowPad' '6' 'A' 'B07+']],[['RowPad' '6' 'A' 'B07-']]
469.5736269478972,[['RowPad' '6' 'A' 'B07-']],[['RowPad' '6' 'A' 'T07+']]
425.79300109795344,[['RowPad' '6' 'A' 'T07+']],[['RowPad' '6' 'A' 'T07-']]
49129.7930486631,[['RowPad' '6' 'A' 'T07-']],[['ColumnPad' '7' 'A' 'R06+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'R06+']],[['ColumnPad' '7' 'A' 'R06-']]
469.5742752749558,[['ColumnPad' '7' 'A' 'R06-']],[['ColumnPad' '7' 'A' 'L06+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'L06+']],[['ColumnPad' '7' 'A' 'L06-']]
49216.35227507091,[['ColumnPad' '7' 'A' 'L06-']],[['RowPad' '6' 'A' 'B07+']]
425.79300109795577,[['RowPad' '8' 'A' 'B08+']],[['RowPad' '8' 'A' 'B08-']]
469.57362694790027,[['RowPad' '8' 'A' 'B08-']],[['RowPad' '8' 'A' 'T08+']]
425.7923655269145,[['RowPad' '8' 'A' 'T08+']],[['RowPad' '8' 'A' 'T08-']]
35530.23828260002,[['RowPad' '8' 'A' 'T08-']],[['ColumnPad' '8' 'A' 'R08+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'R08+']],[['ColumnPad' '8' 'A' 'R08-']]
469.5742752749558,[['ColumnPad' '8' 'A' 'R08-']],[['ColumnPad' '8' 'A' 'L08+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'L08+']],[['ColumnPad' '8' 'A' 'L08-']]
35666.469147444914,[['ColumnPad' '8' 'A' 'L08-']],[['RowPad' '8' 'A' 'B08+']]
425.79300109795577,[['RowPad' '10' 'A' 'B09+']],[['RowPad' '10' 'A' 'B09-']]
469.57446146058993,[['RowPad' '10' 'A' 'B09-']],[['RowPad' '10' 'A' 'T09+']]
425.79300109795577,[['RowPad' '10' 'A' 'T09+']],[['RowPad' '10' 'A' 'T09-']]
22268.487571984588,[['RowPad' '10' 'A' 'T09-']],[['ColumnPad' '9' 'A' 'R10+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'R10+']],[['ColumnPad' '9' 'A' 'R10-']]
469.5742752749558,[['ColumnPad' '9' 'A' 'R10-']],[['ColumnPad' '9' 'A' 'L10+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'L10+']],[['ColumnPad' '9' 'A' 'L10-']]
22511.578118827474,[['ColumnPad' '9' 'A' 'L10-']],[['RowPad' '10' 'A' 'B09+']]
425.7933771208754,[['RowPad' '9' 'C' 'B11+']],[['RowPad' '9' 'C' 'B11-']]
469.5742752749558,[['RowPad' '9' 'C' 'B11-']],[['RowPad' '9' 'C' 'T11+']]
425.7933771208754,[['RowPad' '9' 'C' 'T11+']],[['RowPad' '9' 'C' 'T11-']]
17246.095962315558,[['RowPad' '9' 'C' 'T11-']],[['ColumnPad' '11' 'C' 'R09+']]
425.7926722995639,[['ColumnPad' '11' 'C' 'R09+']],[['ColumnPad' '11' 'C' 'R09-']]
469.57356703290156,[['ColumnPad' '11' 'C' 'R09-']],[['ColumnPad' '11' 'C' 'L09+']]
425.79267229956133,[['ColumnPad' '11' 'C' 'L09+']],[['ColumnPad' '11' 'C' 'L09-']]
17194.799779242123,[['ColumnPad' '11' 'C' 'L09-']],[['RowPad' '9' 'C' 'B11+']]
425.7933771208754,[['RowPad' '8' 'C' 'B09+']],[['RowPad' '8' 'C' 'B09-']]
469.5742752749558,[['RowPad' '8' 'C' 'B09-']],[['RowPad' '8' 'C' 'T09+']]
425.7933771208754,[['RowPad' '8' 'C' 'T09+']],[['RowPad' '8' 'C' 'T09-']]
30770.29393777585,[['RowPad' '8' 'C' 'T09-']],[['ColumnPad' '9' 'C' 'R08+']]
425.79267229956133,[['ColumnPad' '9' 'C' 'R08+']],[['ColumnPad' '9' 'C' 'R08-']]
469.57356703290156,[['ColumnPad' '9' 'C' 'R08-']],[['ColumnPad' '9' 'C' 'L08+']]
425.79267229956133,[['ColumnPad' '9' 'C' 'L08+']],[['ColumnPad' '9' 'C' 'L08-']]
30849.41812396404,[['ColumnPad' '9' 'C' 'L08-']],[['RowPad' '8' 'C' 'B09+']]
425.7933771208754,[['RowPad' '7' 'C' 'B07+']],[['RowPad' '7' 'C' 'B07-']]
469.5742752749558,[['RowPad' '7' 'C' 'B07-']],[['RowPad' '7' 'C' 'T07+']]
425.7933771208754,[['RowPad' '7' 'C' 'T07+']],[['RowPad' '7' 'C' 'T07-']]
44708.26037904742,[['RowPad' '7' 'C' 'T07-']],[['ColumnPad' '7' 'C' 'R07+']]
425.79302312391496,[['ColumnPad' '7' 'C' 'R07+']],[['ColumnPad' '7' 'C' 'R07-']]
469.57362694789737,[['ColumnPad' '7' 'C' 'R07-']],[['ColumnPad' '7' 'C' 'L07+']]
425.7926722995639,[['ColumnPad' '7' 'C' 'L07+']],[['ColumnPad' '7' 'C' 'L07-']]
44836.88717734479,[['ColumnPad' '7' 'C' 'L07-']],[['RowPad' '7' 'C' 'B07+']]
425.7933771208754,[['RowPad' '6' 'C' 'B05+']],[['RowPad' '6' 'C' 'B05-']]
469.5742752749558,[['RowPad' '6' 'C' 'B05-']],[['RowPad' '6' 'C' 'T05+']]
425.7933771208754,[['RowPad' '6' 'C' 'T05+']],[['RowPad' '6' 'C' 'T05-']]
58766.32111381591,[['RowPad' '6' 'C' 'T05-']],[['ColumnPad' '5' 'C' 'R06+']]
425.79302312391496,[['ColumnPad' '5' 'C' 'R06+']],[['ColumnPad' '5' 'C' 'R06-']]
469.5736269478972,[['ColumnPad' '5' 'C' 'R06-']],[['ColumnPad' '5' 'C' 'L06+']]
425.79267229956264,[['ColumnPad' '5' 'C' 'L06+']],[['ColumnPad' '5' 'C' 'L06-']]
58920.63050365786,[['ColumnPad' '5' 'C' 'L06-']],[['RowPad' '6' 'C' 'B05+']]
425.7933771208754,[['RowPad' '5' 'C' 'B03+']],[['RowPad' '5' 'C' 'B03-']]
469.574275274956,[['RowPad' '5' 'C' 'B03-']],[['RowPad' '5' 'C' 'T03+']]
425.7933771208754,[['RowPad' '5' 'C' 'T03+']],[['RowPad' '5' 'C' 'T03-']]
72875.00890584629,[['RowPad' '5' 'C' 'T03-']],[['ColumnPad' '3' 'C' 'R05+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'R05+']],[['ColumnPad' '3' 'C' 'R05-']]
469.57362694789737,[['ColumnPad' '3' 'C' 'R05-']],[['ColumnPad' '3' 'C' 'L05+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'L05+']],[['ColumnPad' '3' 'C' 'L05-']]
73044.9816220872,[['ColumnPad' '3' 'C' 'L05-']],[['RowPad' '5' 'C' 'B03+']]
425.7933771208754,[['RowPad' '4' 'C' 'B01+']],[['RowPad' '4' 'C' 'B01-']]
469.5742752749558,[['RowPad' '4' 'C' 'B01-']],[['RowPad' '4' 'C' 'T01+']]
425.7933771208754,[['RowPad' '4' 'C' 'T01+']],[['RowPad' '4' 'C' 'T01-']]
87009.69877024664,[['RowPad' '4' 'C' 'T01-']],[['ColumnPad' '1' 'C' 'R04+']]
425.7926722995623,[['ColumnPad' '1' 'C' 'R04+']],[['ColumnPad' '1' 'C' 'R04-']]
469.57362694789725,[['ColumnPad' '1' 'C' 'R04-']],[['ColumnPad' '1' 'C' 'L04+']]
425.7930231239147,[['ColumnPad' '1' 'C' 'L04+']],[['ColumnPad' '1' 'C' 'L04-']]
87190.20859760097,[['ColumnPad' '1' 'C' 'L04-']],[['RowPad' '4' 'C' 'B01+']]
425.793001097954,[['RowPad' '1' 'A' 'B04+']],[['RowPad' '1' 'A' 'B04-']]
469.57362694789566,[['RowPad' '1' 'A' 'B04-']],[['RowPad' '1' 'A' 'T04+']]
425.79236552691054,[['RowPad' '1' 'A' 'T04+']],[['RowPad' '1' 'A' 'T04-']]
85776.19424461694,[['RowPad' '1' 'A' 'T04-']],[['ColumnPad' '4' 'A' 'R01+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'R01+']],[['ColumnPad' '4' 'A' 'R01-']]
469.5742752749558,[['ColumnPad' '4' 'A' 'R01-']],[['ColumnPad' '4' 'A' 'L01+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'L01+']],[['ColumnPad' '4' 'A' 'L01-']]
85822.57299303234,[['ColumnPad' '4' 'A' 'L01-']],[['RowPad' '1' 'A' 'B04+']]
425.79300109795344,[['RowPad' '3' 'A' 'B05+']],[['RowPad' '3' 'A' 'B05-']]
469.57446146058993,[['RowPad' '3' 'A' 'B05-']],[['RowPad' '3' 'A' 'T05+']]
425.79300109795463,[['RowPad' '3' 'A' 'T05+']],[['RowPad' '3' 'A' 'T05-']]
72017.26758336477,[['RowPad' '3' 'A' 'T05-']],[['ColumnPad' '5' 'A' 'R03+']]
425.7933771208754,[['ColumnPad' '5' 'A' 'R03+']],[['ColumnPad' '5' 'A' 'R03-']]
469.5742752749558,[['ColumnPad' '5' 'A' 'R03-']],[['ColumnPad' '5' 'A' 'L03+']]
425.7933771208754,[['ColumnPad' '5' 'A' 'L03+']],[['ColumnPad' '5' 'A' 'L03-']]
72080.73104413693,[['ColumnPad' '5' 'A' 'L03-']],[['RowPad' '3' 'A' 'B05+']]
425.79300109795344,[['RowPad' '5' 'A' 'B06+']],[['RowPad' '5' 'A' 'B06-']]
469.5736269478972,[['RowPad' '5' 'A' 'B06-']],[['RowPad' '5' 'A' 'T06+']]
425.79300109795577,[['RowPad' '5' 'A' 'T06+']],[['RowPad' '5' 'A' 'T06-']]
58311.615879163706,[['RowPad' '5' 'A' 'T06-']],[['ColumnPad' '6' 'A' 'R05+']]
425.7933771208754,[['ColumnPad' '6' 'A' 'R05+']],[['ColumnPad' '6' 'A' 'R05-']]
469.5742752749558,[['ColumnPad' '6' 'A' 'R05-']],[['ColumnPad' '6' 'A' 'L05+']]
425.7933771208754,[['ColumnPad' '6' 'A' 'L05+']],[['ColumnPad' '6' 'A' 'L05-']]
58400.13581744032,[['ColumnPad' '6' 'A' 'L05-']],[['RowPad' '5' 'A' 'B06+']]
425.79300109795577,[['RowPad' '7' 'A' 'B07+']],[['RowPad' '7' 'A' 'B07-']]
469.57446146058993,[['RowPad' '7' 'A' 'B07-']],[['RowPad' '7' 'A' 'T07+']]
425.79300109795577,[['RowPad' '7' 'A' 'T07+']],[['RowPad' '7' 'A' 'T07-']]
44708.26101891797,[['RowPad' '7' 'A' 'T07-']],[['ColumnPad' '7' 'A' 'R07+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'R07+']],[['ColumnPad' '7' 'A' 'R07-']]
469.5742752749558,[['ColumnPad' '7' 'A' 'R07-']],[['ColumnPad' '7' 'A' 'L07+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'L07+']],[['ColumnPad' '7' 'A' 'L07-']]
44836.88666060538,[['ColumnPad' '7' 'A' 'L07-']],[['RowPad' '7' 'A' 'B07+']]
425.7923655269099,[['RowPad' '9' 'A' 'B08+']],[['RowPad' '9' 'A' 'B08-']]
469.5736269478942,[['RowPad' '9' 'A' 'B08-']],[['RowPad' '9' 'A' 'T08+']]
425.79300109795577,[['RowPad' '9' 'A' 'T08+']],[['RowPad' '9' 'A' 'T08-']]
31340.694134121088,[['RowPad' '9' 'A' 'T08-']],[['ColumnPad' '8' 'A' 'R09+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'R09+']],[['ColumnPad' '8' 'A' 'R09-']]
469.5742752749558,[['ColumnPad' '8' 'A' 'R09-']],[['ColumnPad' '8' 'A' 'L09+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'L09+']],[['ColumnPad' '8' 'A' 'L09-']]
31542.72233840859,[['ColumnPad' '8' 'A' 'L09-']],[['RowPad' '9' 'A' 'B08+']]
425.7930010979511,[['RowPad' '11' 'A' 'B09+']],[['RowPad' '11' 'A' 'B09-']]
469.5736269478942,[['RowPad' '11' 'A' 'B09-']],[['RowPad' '11' 'A' 'T09+']]
425.7923655269099,[['RowPad' '11' 'A' 'T09+']],[['RowPad' '11' 'A' 'T09-']]
18721.004048986713,[['RowPad' '11' 'A' 'T09-']],[['ColumnPad' '9' 'A' 'R11+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'R11+']],[['ColumnPad' '9' 'A' 'R11-']]
469.5742752749558,[['ColumnPad' '9' 'A' 'R11-']],[['ColumnPad' '9' 'A' 'L11+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'L11+']],[['ColumnPad' '9' 'A' 'L11-']]
19088.39016469113,[['ColumnPad' '9' 'A' 'L11-']],[['RowPad' '11' 'A' 'B09+']]
425.7933771208754,[['RowPad' '8' 'C' 'B10+']],[['RowPad' '8' 'C' 'B10-']]
469.5742752749558,[['RowPad' '8' 'C' 'B10-']],[['RowPad' '8' 'C' 'T10+']]
425.7933771208754,[['RowPad' '8' 'C' 'T10+']],[['RowPad' '8' 'C' 'T10-']]
26277.917923380843,[['RowPad' '8' 'C' 'T10-']],[['ColumnPad' '10' 'C' 'R08+']]
425.79302312391496,[['ColumnPad' '10' 'C' 'R08+']],[['ColumnPad' '10' 'C' 'R08-']]
469.57362694789737,[['ColumnPad' '10' 'C' 'R08-']],[['ColumnPad' '10' 'C' 'L08+']]
425.7926722995639,[['ColumnPad' '10' 'C' 'L08+']],[['ColumnPad' '10' 'C' 'L08-']]
26278.906323871925,[['ColumnPad' '10' 'C' 'L08-']],[['RowPad' '8' 'C' 'B10+']]
425.7933771208754,[['RowPad' '7' 'C' 'B08+']],[['RowPad' '7' 'C' 'B08-']]
469.5742752749558,[['RowPad' '7' 'C' 'B08-']],[['RowPad' '7' 'C' 'T08+']]
425.7933771208754,[['RowPad' '7' 'C' 'T08+']],[['RowPad' '7' 'C' 'T08-']]
39949.03450995477,[['RowPad' '7' 'C' 'T08-']],[['ColumnPad' '8' 'C' 'R07+']]
425.7926722995639,[['ColumnPad' '8' 'C' 'R07+']],[['ColumnPad' '8' 'C' 'R07-']]
469.57362694789737,[['ColumnPad' '8' 'C' 'R07-']],[['ColumnPad' '8' 'C' 'L07+']]
425.79267229956133,[['ColumnPad' '8' 'C' 'L07+']],[['ColumnPad' '8' 'C' 'L07-']]
40032.73118143802,[['ColumnPad' '8' 'C' 'L07-']],[['RowPad' '7' 'C' 'B08+']]
425.7933771208754,[['RowPad' '6' 'C' 'B06+']],[['RowPad' '6' 'C' 'B06-']]
469.5742752749558,[['RowPad' '6' 'C' 'B06-']],[['RowPad' '6' 'C' 'T06+']]
425.7933771208754,[['RowPad' '6' 'C' 'T06+']],[['RowPad' '6' 'C' 'T06-']]
53888.367226920185,[['RowPad' '6' 'C' 'T06-']],[['ColumnPad' '6' 'C' 'R06+']]
425.79267229956264,[['ColumnPad' '6' 'C' 'R06+']],[['ColumnPad' '6' 'C' 'R06-']]
469.57362694789737,[['ColumnPad' '6' 'C' 'R06-']],[['ColumnPad' '6' 'C' 'L06+']]
425.79302312391496,[['ColumnPad' '6' 'C' 'L06+']],[['ColumnPad' '6' 'C' 'L06-']]
54011.967776428595,[['ColumnPad' '6' 'C' 'L06-']],[['RowPad' '6' 'C' 'B06+']]
425.7933771208754,[['RowPad' '5' 'C' 'B04+']],[['RowPad' '5' 'C' 'B04-']]
469.5742752749558,[['RowPad' '5' 'C' 'B04-']],[['RowPad' '5' 'C' 'T04+']]
425.7933771208754,[['RowPad' '5' 'C' 'T04+']],[['RowPad' '5' 'C' 'T04-']]
67931.00382385867,[['RowPad' '5' 'C' 'T04-']],[['ColumnPad' '4' 'C' 'R05+']]
425.79267229956264,[['ColumnPad' '4' 'C' 'R05+']],[['ColumnPad' '4' 'C' 'R05-']]
469.57356703290156,[['ColumnPad' '4' 'C' 'R05-']],[['ColumnPad' '4' 'C' 'L05+']]
425.79267229956264,[['ColumnPad' '4' 'C' 'L05+']],[['ColumnPad' '4' 'C' 'L05-']]
68077.89742110773,[['ColumnPad' '4' 'C' 'L05-']],[['RowPad' '5' 'C' 'B04+']]
425.7933771208754,[['RowPad' '4' 'C' 'B02+']],[['RowPad' '4' 'C' 'B02-']]
469.5742752749558,[['RowPad' '4' 'C' 'B02-']],[['RowPad' '4' 'C' 'T02+']]
425.7933771208754,[['RowPad' '4' 'C' 'T02+']],[['RowPad' '4' 'C' 'T02-']]
82023.90403217007,[['RowPad' '4' 'C' 'T02-']],[['ColumnPad' '2' 'C' 'R04+']]
425.79267229956264,[['ColumnPad' '2' 'C' 'R04+']],[['ColumnPad' '2' 'C' 'R04-']]
469.5735670329017,[['ColumnPad' '2' 'C' 'R04-']],[['ColumnPad' '2' 'C' 'L04+']]
425.792672299562,[['ColumnPad' '2' 'C' 'L04+']],[['ColumnPad' '2' 'C' 'L04-']]
82186.0204992529,[['ColumnPad' '2' 'C' 'L04-']],[['RowPad' '4' 'C' 'B02+']]
425.7933771208754,[['RowPad' '3' 'C' 'B00+']],[['RowPad' '3' 'C' 'B00-']]
469.5742752749558,[['RowPad' '3' 'C' 'B00-']],[['RowPad' '3' 'C' 'T00+']]
425.7933771208754,[['RowPad' '3' 'C' 'T00+']],[['RowPad' '3' 'C' 'T00-']]
469.5742752749558,[['RowPad' '3' 'C' 'T00-']],[['RowPad' '3' 'C' 'X00+']]
425.7933771208754,[['RowPad' '3' 'C' 'X00+']],[['RowPad' '3' 'C' 'X00-']]
96036.793621778,[['RowPad' '3' 'C' 'X00-']],[['ColumnPad' '0' 'C' 'R03+']]
425.79267229956247,[['ColumnPad' '0' 'C' 'R03+']],[['ColumnPad' '0' 'C' 'R03-']]
469.57362694789725,[['ColumnPad' '0' 'C' 'R03-']],[['ColumnPad' '0' 'C' 'L03+']]
425.79267229956247,[['ColumnPad' '0' 'C' 'L03+']],[['ColumnPad' '0' 'C' 'L03-']]
95975.51803394934,[['ColumnPad' '0' 'C' 'L03-']],[['RowPad' '3' 'C' 'B00+']]
425.7930010979537,[['RowPad' '0' 'A' 'B03+']],[['RowPad' '0' 'A' 'B03-']]
469.57362694789566,[['RowPad' '0' 'A' 'B03-']],[['RowPad' '0' 'A' 'T03+']]
425.79236552691054,[['RowPad' '0' 'A' 'T03+']],[['RowPad' '0' 'A' 'T03-']]
94590.21799520384,[['RowPad' '0' 'A' 'T03-']],[['ColumnPad' '3' 'A' 'R00+']]
425.7933771208754,[['ColumnPad' '3' 'A' 'R00+']],[['ColumnPad' '3' 'A' 'R00-']]
469.5742752749558,[['ColumnPad' '3' 'A' 'R00-']],[['ColumnPad' '3' 'A' 'L00+']]
425.7933771208754,[['ColumnPad' '3' 'A' 'L00+']],[['ColumnPad' '3' 'A' 'L00-']]
94642.92432770293,[['ColumnPad' '3' 'A' 'L00-']],[['RowPad' '0' 'A' 'B03+']]
425.79236552691106,[['RowPad' '2' 'A' 'B04+']],[['RowPad' '2' 'A' 'B04-']]
469.57362694789566,[['RowPad' '2' 'A' 'B04-']],[['RowPad' '2' 'A' 'T04+']]
425.79300109795344,[['RowPad' '2' 'A' 'T04+']],[['RowPad' '2' 'A' 'T04-']]
81189.70881357603,[['RowPad' '2' 'A' 'T04-']],[['ColumnPad' '4' 'A' 'R02+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'R02+']],[['ColumnPad' '4' 'A' 'R02-']]
469.5742752749558,[['ColumnPad' '4' 'A' 'R02-']],[['ColumnPad' '4' 'A' 'L02+']]
425.7933771208754,[['ColumnPad' '4' 'A' 'L02+']],[['ColumnPad' '4' 'A' 'L02-']]
81257.19899165537,[['ColumnPad' '4' 'A' 'L02-']],[['RowPad' '2' 'A' 'B04+']]
425.79300109795344,[['RowPad' '4' 'A' 'B05+']],[['RowPad' '4' 'A' 'B05-']]
469.5736269478942,[['RowPad' '4' 'A' 'B05-']],[['RowPad' '4' 'A' 'T05+']]
425.7923655269099,[['RowPad' '4' 'A' 'T05+']],[['RowPad' '4' 'A' 'T05-']]
67494.06832890084,[['RowPad' '4' 'A' 'T05-']],[['ColumnPad' '5' 'A' 'R04+']]
425.7933771208754,[['ColumnPad' '5' 'A' 'R04+']],[['ColumnPad' '5' 'A' 'R04-']]
469.5742752749558,[['ColumnPad' '5' 'A' 'R04-']],[['ColumnPad' '5' 'A' 'L04+']]
425.7933771208754,[['ColumnPad' '5' 'A' 'L04+']],[['ColumnPad' '5' 'A' 'L04-']]
67584.01625451421,[['ColumnPad' '5' 'A' 'L04-']],[['RowPad' '4' 'A' 'B05+']]
425.7923655269099,[['RowPad' '6' 'A' 'B06+']],[['RowPad' '6' 'A' 'B06-']]
469.5736269478942,[['RowPad' '6' 'A' 'B06-']],[['RowPad' '6' 'A' 'T06+']]
425.79300109795344,[['RowPad' '6' 'A' 'T06+']],[['RowPad' '6' 'A' 'T06-']]
53888.367752467995,[['RowPad' '6' 'A' 'T06-']],[['ColumnPad' '6' 'A' 'R06+']]
425.7933771208754,[['ColumnPad' '6' 'A' 'R06+']],[['ColumnPad' '6' 'A' 'R06-']]
469.5742752749558,[['ColumnPad' '6' 'A' 'R06-']],[['ColumnPad' '6' 'A' 'L06+']]
425.7933771208754,[['ColumnPad' '6' 'A' 'L06+']],[['ColumnPad' '6' 'A' 'L06-']]
54011.96713838955,[['ColumnPad' '6' 'A' 'L06-']],[['RowPad' '6' 'A' 'B06+']]
425.79300109795577,[['RowPad' '8' 'A' 'B07+']],[['RowPad' '8' 'A' 'B07-']]
469.57362694790027,[['RowPad' '8' 'A' 'B07-']],[['RowPad' '8' 'A' 'T07+']]
425.79300109795577,[['RowPad' '8' 'A' 'T07+']],[['RowPad' '8' 'A' 'T07-']]
40463.4339082288,[['RowPad' '8' 'A' 'T07-']],[['ColumnPad' '7' 'A' 'R08+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'R08+']],[['ColumnPad' '7' 'A' 'R08-']]
469.5742752749558,[['ColumnPad' '7' 'A' 'R08-']],[['ColumnPad' '7' 'A' 'L08+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'L08+']],[['ColumnPad' '7' 'A' 'L08-']]
40642.49360185122,[['ColumnPad' '7' 'A' 'L08-']],[['RowPad' '8' 'A' 'B07+']]
425.79300109795577,[['RowPad' '10' 'A' 'B08+']],[['RowPad' '10' 'A' 'B08-']]
469.57446146058993,[['RowPad' '10' 'A' 'B08-']],[['RowPad' '10' 'A' 'T08+']]
425.7930010979511,[['RowPad' '10' 'A' 'T08+']],[['RowPad' '10' 'A' 'T08-']]
27485.43535987627,[['RowPad' '10' 'A' 'T08-']],[['ColumnPad' '8' 'A' 'R10+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'R10+']],[['ColumnPad' '8' 'A' 'R10-']]
469.5742752749558,[['ColumnPad' '8' 'A' 'R10-']],[['ColumnPad' '8' 'A' 'L10+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'L10+']],[['ColumnPad' '8' 'A' 'L10-']]
27769.73922189773,[['ColumnPad' '8' 'A' 'L10-']],[['RowPad' '10' 'A' 'B08+']]
425.7933771208754,[['RowPad' '8' 'C' 'B11+']],[['RowPad' '8' 'C' 'B11-']]
469.5742752749558,[['RowPad' '8' 'C' 'B11-']],[['RowPad' '8' 'C' 'T11+']]
425.7933771208754,[['RowPad' '8' 'C' 'T11+']],[['RowPad' '8' 'C' 'T11-']]
22216.0250044636,[['RowPad' '8' 'C' 'T11-']],[['ColumnPad' '11' 'C' 'R08+']]
425.7926722995639,[['ColumnPad' '11' 'C' 'R08+']],[['ColumnPad' '11' 'C' 'R08-']]
469.57362694789737,[['ColumnPad' '11' 'C' 'R08-']],[['ColumnPad' '11' 'C' 'L08+']]
425.79302312391496,[['ColumnPad' '11' 'C' 'L08+']],[['ColumnPad' '11' 'C' 'L08-']]
22108.370658914508,[['ColumnPad' '11' 'C' 'L08-']],[['RowPad' '8' 'C' 'B11+']]
425.7933771208754,[['RowPad' '7' 'C' 'B09+']],[['RowPad' '7' 'C' 'B09-']]
469.5742752749562,[['RowPad' '7' 'C' 'B09-']],[['RowPad' '7' 'C' 'T09+']]
425.7933771208754,[['RowPad' '7' 'C' 'T09+']],[['RowPad' '7' 'C' 'T09-']]
35388.23154915505,[['RowPad' '7' 'C' 'T09-']],[['ColumnPad' '9' 'C' 'R07+']]
425.79267229956133,[['ColumnPad' '9' 'C' 'R07+']],[['ColumnPad' '9' 'C' 'R07-']]
469.57356703290156,[['ColumnPad' '9' 'C' 'R07-']],[['ColumnPad' '9' 'C' 'L07+']]
425.79267229956133,[['ColumnPad' '9' 'C' 'L07+']],[['ColumnPad' '9' 'C' 'L07-']]
35414.65112679807,[['ColumnPad' '9' 'C' 'L07-']],[['RowPad' '7' 'C' 'B09+']]
425.7933771208754,[['RowPad' '6' 'C' 'B07+']],[['RowPad' '6' 'C' 'B07-']]
469.5742752749558,[['RowPad' '6' 'C' 'B07-']],[['RowPad' '6' 'C' 'T07+']]
425.7933771208754,[['RowPad' '6' 'C' 'T07+']],[['RowPad' '6' 'C' 'T07-']]
49129.792299399356,[['RowPad' '6' 'C' 'T07-']],[['ColumnPad' '7' 'C' 'R06+']]
425.79267229956133,[['ColumnPad' '7' 'C' 'R06+']],[['ColumnPad' '7' 'C' 'R06-']]
469.57356703290156,[['ColumnPad' '7' 'C' 'R06-']],[['ColumnPad' '7' 'C' 'L06+']]
425.7926722995639,[['ColumnPad' '7' 'C' 'L06+']],[['ColumnPad' '7' 'C' 'L06-']]
49216.352665567734,[['ColumnPad' '7' 'C' 'L06-']],[['RowPad' '6' 'C' 'B07+']]
425.7933771208754,[['RowPad' '5' 'C' 'B05+']],[['RowPad' '5' 'C' 'B05-']]
469.5742752749558,[['RowPad' '5' 'C' 'B05-']],[['RowPad' '5' 'C' 'T05+']]
425.7933771208754,[['RowPad' '5' 'C' 'T05+']],[['RowPad' '5' 'C' 'T05-']]
63069.64757009093,[['RowPad' '5' 'C' 'T05-']],[['ColumnPad' '5' 'C' 'R05+']]
425.79302312391496,[['ColumnPad' '5' 'C' 'R05+']],[['ColumnPad' '5' 'C' 'R05-']]
469.57362694789737,[['ColumnPad' '5' 'C' 'R05-']],[['ColumnPad' '5' 'C' 'L05+']]
425.79267229956264,[['ColumnPad' '5' 'C' 'L05+']],[['ColumnPad' '5' 'C' 'L05-']]
63189.67968741494,[['ColumnPad' '5' 'C' 'L05-']],[['RowPad' '5' 'C' 'B05+']]
425.7933771208754,[['RowPad' '4' 'C' 'B03+']],[['RowPad' '4' 'C' 'B03-']]
469.5742752749558,[['RowPad' '4' 'C' 'B03-']],[['RowPad' '4' 'C' 'T03+']]
425.7933771208754,[['RowPad' '4' 'C' 'T03+']],[['RowPad' '4' 'C' 'T03-']]
77100.31693843732,[['RowPad' '4' 'C' 'T03-']],[['ColumnPad' '3' 'C' 'R04+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'R04+']],[['ColumnPad' '3' 'C' 'R04-']]
