pad distance,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,4,B,B05+,26909.956,4589.935,45280.458,36380.442,RowPad,4,B,B05-,26909.956,4589.935,44881.728,36231.064
469.574,RowPad,4,B,B05-,26909.956,4589.935,44881.728,36231.064,RowPad,4,B,T05+,26909.956,4589.935,45350.458,36259.199
425.793,RowPad,4,B,T05+,26909.956,4589.935,45350.458,36259.199,RowPad,4,B,T05-,26909.956,4589.935,44951.728,36109.821
67494.069,RowPad,4,B,T05-,26909.956,4589.935,44951.728,36109.821,ColumnPad,5,B,R04+,26909.956,4589.935,48210.458,-31305.534
425.793,ColumnPad,5,B,R04+,26909.956,4589.935,48210.458,-31305.534,ColumnPad,5,B,R04-,26909.956,4589.935,47881.728,-31034.912
469.574,ColumnPad,5,B,R04-,26909.956,4589.935,47881.728,-31034.912,ColumnPad,5,B,L04+,26909.956,4589.935,48140.458,-31426.777
425.793,ColumnPad,5,B,L04+,26909.956,4589.935,48140.458,-31426.777,ColumnPad,5,B,L04-,26909.956,4589.935,47811.728,-31156.155
67584.016,ColumnPad,5,B,L04-,26909.956,4589.935,47811.728,-31156.155,RowPad,4,B,B05+,26909.956,4589.935,45280.458,36380.442
425.793,RowPad,3,B,B06+,26909.956,13769.804,42770.458,40727.89,RowPad,3,B,B06-,26909.956,13769.804,42371.728,40578.512
469.574,RowPad,3,B,B06-,26909.956,13769.804,42371.728,40578.512,RowPad,3,B,T06+,26909.956,13769.804,42840.458,40606.646
425.793,RowPad,3,B,T06+,26909.956,13769.804,42840.458,40606.646,RowPad,3,B,T06-,26909.956,13769.804,42441.728,40457.268
67475.385,RowPad,3,B,T06-,26909.956,13769.804,42441.728,40457.268,ColumnPad,6,B,R03+,26909.956,13769.804,51000.458,-26473.112
425.793,ColumnPad,6,B,R03+,26909.956,13769.804,51000.458,-26473.112,ColumnPad,6,B,R03-,26909.956,13769.804,50671.728,-26202.49
469.574,ColumnPad,6,B,R03-,26909.956,13769.804,50671.728,-26202.49,ColumnPad,6,B,L03+,26909.956,13769.804,50930.458,-26594.355
425.792,ColumnPad,6,B,L03+,26909.956,13769.804,50930.458,-26594.355,ColumnPad,6,B,L03-,26909.956,13769.804,50601.728,-26323.734
67507.4,ColumnPad,6,B,L03-,26909.956,13769.804,50601.728,-26323.734,RowPad,3,B,B06+,26909.956,13769.804,42770.458,40727.89
425.793,RowPad,2,B,B07+,26909.956,22949.673,40260.458,45075.338,RowPad,2,B,B07-,26909.956,22949.673,39861.728,44925.959
469.574,RowPad,2,B,B07-,26909.956,22949.673,39861.728,44925.959,RowPad,2,B,T07+,26909.956,22949.673,40330.458,44954.094
425.793,RowPad,2,B,T07+,26909.956,22949.673,40330.458,44954.094,RowPad,2,B,T07-,26909.956,22949.673,39931.728,44804.716
67875.3,RowPad,2,B,T07-,26909.956,22949.673,39931.728,44804.716,ColumnPad,7,B,R02+,26909.956,22949.673,53790.458,-21640.69
425.793,ColumnPad,7,B,R02+,26909.956,22949.673,53790.458,-21640.69,ColumnPad,7,B,R02-,26909.956,22949.673,53461.728,-21370.068
469.574,ColumnPad,7,B,R02-,26909.956,22949.673,53461.728,-21370.068,ColumnPad,7,B,L02+,26909.956,22949.673,53720.458,-21761.934
425.793,ColumnPad,7,B,L02+,26909.956,22949.673,53720.458,-21761.934,ColumnPad,7,B,L02-,26909.956,22949.673,53391.728,-21491.312
67849.459,ColumnPad,7,B,L02-,26909.956,22949.673,53391.728,-21491.312,RowPad,2,B,B07+,26909.956,22949.673,40260.458,45075.338
425.793,RowPad,1,B,B08+,26909.956,32129.542,37750.458,49422.785,RowPad,1,B,B08-,26909.956,32129.542,37351.728,49273.407
469.574,RowPad,1,B,B08-,26909.956,32129.542,37351.728,49273.407,RowPad,1,B,T08+,26909.956,32129.542,37820.458,49301.541
425.793,RowPad,1,B,T08+,26909.956,32129.542,37820.458,49301.541,RowPad,1,B,T08-,26909.956,32129.542,37421.728,49152.163
68686.501,RowPad,1,B,T08-,26909.956,32129.542,37421.728,49152.163,ColumnPad,8,B,R01+,26909.956,32129.542,56580.458,-16808.268
425.792,ColumnPad,8,B,R01+,26909.956,32129.542,56580.458,-16808.268,ColumnPad,8,B,R01-,26909.956,32129.542,56251.728,-16537.647
469.574,ColumnPad,8,B,R01-,26909.956,32129.542,56251.728,-16537.647,ColumnPad,8,B,L01+,26909.956,32129.542,56510.458,-16929.512
425.793,ColumnPad,8,B,L01+,26909.956,32129.542,56510.458,-16929.512,ColumnPad,8,B,L01-,26909.956,32129.542,56181.728,-16658.89
68603.932,ColumnPad,8,B,L01-,26909.956,32129.542,56181.728,-16658.89,RowPad,1,B,B08+,26909.956,32129.542,37750.458,49422.785
425.793,RowPad,0,B,B09+,26909.956,41309.412,35430.458,53441.143,RowPad,0,B,B09-,26909.956,41309.412,35031.728,53291.765
469.574,RowPad,0,B,B09-,26909.956,41309.412,35031.728,53291.765,RowPad,0,B,T09+,26909.956,41309.412,35500.458,53319.899
425.793,RowPad,0,B,T09+,26909.956,41309.412,35500.458,53319.899,RowPad,0,B,T09-,26909.956,41309.412,35101.728,53170.521
69519.929,RowPad,0,B,T09-,26909.956,41309.412,35101.728,53170.521,ColumnPad,9,B,R00+,26909.956,41309.412,59370.458,-11975.847
425.793,ColumnPad,9,B,R00+,26909.956,41309.412,59370.458,-11975.847,ColumnPad,9,B,R00-,26909.956,41309.412,59041.728,-11705.225
469.574,ColumnPad,9,B,R00-,26909.956,41309.412,59041.728,-11705.225,ColumnPad,9,B,L00+,26909.956,41309.412,59300.458,-12097.09
425.793,ColumnPad,9,B,L00+,26909.956,41309.412,59300.458,-12097.09,ColumnPad,9,B,L00-,26909.956,41309.412,58971.728,-11826.468
69383.373,ColumnPad,9,B,L00-,26909.956,41309.412,58971.728,-11826.468,RowPad,0,B,B09+,26909.956,41309.412,35430.458,53441.143
425.793,RowPad,0,C,B11+,27620.022,-53139.281,28006.158,-57404.248,RowPad,0,C,B11-,27620.022,-53139.281,28076.158,-56984.248
469.574,RowPad,0,C,B11-,27620.022,-53139.281,28076.158,-56984.248,RowPad,0,C,T11+,27620.022,-53139.281,27866.158,-57404.248
425.793,RowPad,0,C,T11+,27620.022,-53139.281,27866.158,-57404.248,RowPad,0,C,T11-,27620.022,-53139.281,27936.158,-56984.248
62737.781,RowPad,0,C,T11-,27620.022,-53139.281,27936.158,-56984.248,ColumnPad,11,C,R00+,27620.022,-53139.281,-34756.616,-54608.271
425.793,ColumnPad,11,C,R00+,27620.022,-53139.281,-34756.616,-54608.271,ColumnPad,11,C,R00-,27620.022,-53139.281,-34357.886,-54458.893
469.574,ColumnPad,11,C,R00-,27620.022,-53139.281,-34357.886,-54458.893,ColumnPad,11,C,L00+,27620.022,-53139.281,-34826.616,-54487.027
425.793,ColumnPad,11,C,L00+,27620.022,-53139.281,-34826.616,-54487.027,ColumnPad,11,C,L00-,27620.022,-53139.281,-34427.886,-54337.649
62509.31,ColumnPad,11,C,L00-,27620.022,-53139.281,-34427.886,-54337.649,RowPad,0,C,B11+,27620.022,-53139.281,28006.158,-57404.248
425.793,RowPad,11,A,B00+,27620.022,53139.281,-36296.616,51940.913,RowPad,11,A,B00-,27620.022,53139.281,-35967.886,51670.291
469.574,RowPad,11,A,B00-,27620.022,53139.281,-35967.886,51670.291,RowPad,11,A,T00+,27620.022,53139.281,-36226.616,52062.156
425.792,RowPad,11,A,T00+,27620.022,53139.281,-36226.616,52062.156,RowPad,11,A,T00-,27620.022,53139.281,-35897.886,51791.535
469.574,RowPad,11,A,T00-,27620.022,53139.281,-35897.886,51791.535,RowPad,11,A,X00+,27620.022,53139.281,-36366.616,51819.669
425.793,RowPad,11,A,X00+,27620.022,53139.281,-36366.616,51819.669,RowPad,11,A,X00-,27620.022,53139.281,-36037.886,51549.047
67378.933,RowPad,11,A,X00-,27620.022,53139.281,-36037.886,51549.047,ColumnPad,0,A,R11+,27620.022,53139.281,31086.158,57404.248
425.793,ColumnPad,0,A,R11+,27620.022,53139.281,31086.158,57404.248,ColumnPad,0,A,R11-,27620.022,53139.281,31016.158,56984.248
469.574,ColumnPad,0,A,R11-,27620.022,53139.281,31016.158,56984.248,ColumnPad,0,A,L11+,27620.022,53139.281,31226.158,57404.248
425.793,ColumnPad,0,A,L11+,27620.022,53139.281,31226.158,57404.248,ColumnPad,0,A,L11-,27620.022,53139.281,31156.158,56984.248
67641.052,ColumnPad,0,A,L11-,27620.022,53139.281,31156.158,56984.248,RowPad,11,A,B00+,27620.022,53139.281,-36296.616,51940.913
425.793,RowPad,10,B,B00+,29559.956,-45899.346,60480.458,10053.27,RowPad,10,B,B00-,29559.956,-45899.346,60081.728,9903.892
469.574,RowPad,10,B,B00-,29559.956,-45899.346,60081.728,9903.892,RowPad,10,B,T00+,29559.956,-45899.346,60550.458,9932.027
425.793,RowPad,10,B,T00+,29559.956,-45899.346,60550.458,9932.027,RowPad,10,B,T00-,29559.956,-45899.346,60151.728,9782.648
469.574,RowPad,10,B,T00-,29559.956,-45899.346,60151.728,9782.648,RowPad,10,B,X00+,29559.956,-45899.346,60410.458,10174.514
425.793,RowPad,10,B,X00+,29559.956,-45899.346,60410.458,10174.514,RowPad,10,B,X00-,29559.956,-45899.346,60011.728,10025.136
70274.627,RowPad,10,B,X00-,29559.956,-45899.346,60011.728,10025.136,ColumnPad,0,B,R10+,29559.956,-45899.346,34310.458,-55381.04
425.793,ColumnPad,0,B,R10+,29559.956,-45899.346,34310.458,-55381.04,ColumnPad,0,B,R10-,29559.956,-45899.346,33981.728,-55110.418
469.574,ColumnPad,0,B,R10-,29559.956,-45899.346,33981.728,-55110.418,ColumnPad,0,B,L10+,29559.956,-45899.346,34240.458,-55502.283
425.792,ColumnPad,0,B,L10+,29559.956,-45899.346,34240.458,-55502.283,ColumnPad,0,B,L10-,29559.956,-45899.346,33911.728,-55231.662
70484.181,ColumnPad,0,B,L10-,29559.956,-45899.346,33911.728,-55231.662,RowPad,10,B,B00+,29559.956,-45899.346,60480.458,10053.27
425.793,RowPad,9,B,B01+,29559.956,-36719.477,57970.458,14400.718,RowPad,9,B,B01-,29559.956,-36719.477,57571.728,14251.339
469.574,RowPad,9,B,B01-,29559.956,-36719.477,57571.728,14251.339,RowPad,9,B,T01+,29559.956,-36719.477,58040.458,14279.474
425.793,RowPad,9,B,T01+,29559.956,-36719.477,58040.458,14279.474,RowPad,9,B,T01-,29559.956,-36719.477,57641.728,14130.096
68233.424,RowPad,9,B,T01-,29559.956,-36719.477,57641.728,14130.096,ColumnPad,1,B,R09+,29559.956,-36719.477,36910.458,-50877.708
425.793,ColumnPad,1,B,R09+,29559.956,-36719.477,36910.458,-50877.708,ColumnPad,1,B,R09-,29559.956,-36719.477,36581.728,-50607.086
469.574,ColumnPad,1,B,R09-,29559.956,-36719.477,36581.728,-50607.086,ColumnPad,1,B,L09+,29559.956,-36719.477,36840.458,-50998.951
425.792,ColumnPad,1,B,L09+,29559.956,-36719.477,36840.458,-50998.951,ColumnPad,1,B,L09-,29559.956,-36719.477,36511.728,-50728.33
68573.1,ColumnPad,1,B,L09-,29559.956,-36719.477,36511.728,-50728.33,RowPad,9,B,B01+,29559.956,-36719.477,57970.458,14400.718
425.793,RowPad,8,B,B02+,29559.956,-27539.608,55460.458,18748.165,RowPad,8,B,B02-,29559.956,-27539.608,55061.728,18598.787
469.574,RowPad,8,B,B02-,29559.956,-27539.608,55061.728,18598.787,RowPad,8,B,T02+,29559.956,-27539.608,55530.458,18626.922
425.793,RowPad,8,B,T02+,29559.956,-27539.608,55530.458,18626.922,RowPad,8,B,T02-,29559.956,-27539.608,55131.728,18477.543
66342.442,RowPad,8,B,T02-,29559.956,-27539.608,55131.728,18477.543,ColumnPad,2,B,R08+,29559.956,-27539.608,39700.458,-46045.286
425.793,ColumnPad,2,B,R08+,29559.956,-27539.608,39700.458,-46045.286,ColumnPad,2,B,R08-,29559.956,-27539.608,39371.728,-45774.664
469.574,ColumnPad,2,B,R08-,29559.956,-27539.608,39371.728,-45774.664,ColumnPad,2,B,L08+,29559.956,-27539.608,39630.458,-46166.53
425.793,ColumnPad,2,B,L08+,29559.956,-27539.608,39630.458,-46166.53,ColumnPad,2,B,L08-,29559.956,-27539.608,39301.728,-45895.908
66633.03,ColumnPad,2,B,L08-,29559.956,-27539.608,39301.728,-45895.908,RowPad,8,B,B02+,29559.956,-27539.608,55460.458,18748.165
425.793,RowPad,7,B,B03+,29559.956,-18359.739,52950.458,23095.613,RowPad,7,B,B03-,29559.956,-18359.739,52551.728,22946.235
469.574,RowPad,7,B,B03-,29559.956,-18359.739,52551.728,22946.235,RowPad,7,B,T03+,29559.956,-18359.739,53020.458,22974.369
425.793,RowPad,7,B,T03+,29559.956,-18359.739,53020.458,22974.369,RowPad,7,B,T03-,29559.956,-18359.739,52621.728,22824.991
64834.324,RowPad,7,B,T03-,29559.956,-18359.739,52621.728,22824.991,ColumnPad,3,B,R07+,29559.956,-18359.739,42490.458,-41212.864
425.793,ColumnPad,3,B,R07+,29559.956,-18359.739,42490.458,-41212.864,ColumnPad,3,B,R07-,29559.956,-18359.739,42161.728,-40942.242
469.574,ColumnPad,3,B,R07-,29559.956,-18359.739,42161.728,-40942.242,ColumnPad,3,B,L07+,29559.956,-18359.739,42420.458,-41334.108
425.793,ColumnPad,3,B,L07+,29559.956,-18359.739,42420.458,-41334.108,ColumnPad,3,B,L07-,29559.956,-18359.739,42091.728,-41063.486
65071.515,ColumnPad,3,B,L07-,29559.956,-18359.739,42091.728,-41063.486,RowPad,7,B,B03+,29559.956,-18359.739,52950.458,23095.613
425.793,RowPad,6,B,B04+,29559.956,-9179.869,50440.458,27443.06,RowPad,6,B,B04-,29559.956,-9179.869,50041.728,27293.682
469.574,RowPad,6,B,B04-,29559.956,-9179.869,50041.728,27293.682,RowPad,6,B,T04+,29559.956,-9179.869,50510.458,27321.817
425.793,RowPad,6,B,T04+,29559.956,-9179.869,50510.458,27321.817,RowPad,6,B,T04-,29559.956,-9179.869,50111.728,27172.439
63736.252,RowPad,6,B,T04-,29559.956,-9179.869,50111.728,27172.439,ColumnPad,4,B,R06+,29559.956,-9179.869,45280.458,-36380.442
425.792,ColumnPad,4,B,R06+,29559.956,-9179.869,45280.458,-36380.442,ColumnPad,4,B,R06-,29559.956,-9179.869,44951.728,-36109.821
469.574,ColumnPad,4,B,R06-,29559.956,-9179.869,44951.728,-36109.821,ColumnPad,4,B,L06+,29559.956,-9179.869,45210.458,-36501.686
425.793,ColumnPad,4,B,L06+,29559.956,-9179.869,45210.458,-36501.686,ColumnPad,4,B,L06-,29559.956,-9179.869,44881.728,-36231.064
63916.301,ColumnPad,4,B,L06-,29559.956,-9179.869,44881.728,-36231.064,RowPad,6,B,B04+,29559.956,-9179.869,50440.458,27443.06
425.793,RowPad,5,B,B05+,29559.956,0.0,47930.458,31790.508,RowPad,5,B,B05-,29559.956,0.0,47531.728,31641.13
469.574,RowPad,5,B,B05-,29559.956,0.0,47531.728,31641.13,RowPad,5,B,T05+,29559.956,0.0,48000.458,31669.264
425.793,RowPad,5,B,T05+,29559.956,0.0,48000.458,31669.264,RowPad,5,B,T05-,29559.956,0.0,47601.728,31519.886
63069.649,RowPad,5,B,T05-,29559.956,0.0,47601.728,31519.886,ColumnPad,5,B,R05+,29559.956,0.0,48070.458,-31548.021
425.793,ColumnPad,5,B,R05+,29559.956,0.0,48070.458,-31548.021,ColumnPad,5,B,R05-,29559.956,0.0,47741.728,-31277.399
469.574,ColumnPad,5,B,R05-,29559.956,0.0,47741.728,-31277.399,ColumnPad,5,B,L05+,29559.956,0.0,48000.458,-31669.264
425.793,ColumnPad,5,B,L05+,29559.956,0.0,48000.458,-31669.264,ColumnPad,5,B,L05-,29559.956,0.0,47671.728,-31398.642
63189.68,ColumnPad,5,B,L05-,29559.956,0.0,47671.728,-31398.642,RowPad,5,B,B05+,29559.956,0.0,47930.458,31790.508
425.793,RowPad,4,B,B06+,29559.956,9179.869,45420.458,36137.955,RowPad,4,B,B06-,29559.956,9179.869,45021.728,35988.577
469.574,RowPad,4,B,B06-,29559.956,9179.869,45021.728,35988.577,RowPad,4,B,T06+,29559.956,9179.869,45490.458,36016.712
425.793,RowPad,4,B,T06+,29559.956,9179.869,45490.458,36016.712,RowPad,4,B,T06-,29559.956,9179.869,45091.728,35867.334
62848.244,RowPad,4,B,T06-,29559.956,9179.869,45091.728,35867.334,ColumnPad,6,B,R04+,29559.956,9179.869,50860.458,-26715.599
425.793,ColumnPad,6,B,R04+,29559.956,9179.869,50860.458,-26715.599,ColumnPad,6,B,R04-,29559.956,9179.869,50531.728,-26444.977
469.574,ColumnPad,6,B,R04-,29559.956,9179.869,50531.728,-26444.977,ColumnPad,6,B,L04+,29559.956,9179.869,50790.458,-26836.843
425.793,ColumnPad,6,B,L04+,29559.956,9179.869,50790.458,-26836.843,ColumnPad,6,B,L04-,29559.956,9179.869,50461.728,-26566.221
62906.503,ColumnPad,6,B,L04-,29559.956,9179.869,50461.728,-26566.221,RowPad,4,B,B06+,29559.956,9179.869,45420.458,36137.955
425.793,RowPad,3,B,B07+,29559.956,18359.739,42910.458,40485.403,RowPad,3,B,B07-,29559.956,18359.739,42511.728,40336.025
469.574,RowPad,3,B,B07-,29559.956,18359.739,42511.728,40336.025,RowPad,3,B,T07+,29559.956,18359.739,42980.458,40364.159
425.793,RowPad,3,B,T07+,29559.956,18359.739,42980.458,40364.159,RowPad,3,B,T07-,29559.956,18359.739,42581.728,40214.781
63076.724,RowPad,3,B,T07-,29559.956,18359.739,42581.728,40214.781,ColumnPad,7,B,R03+,29559.956,18359.739,53650.458,-21883.177
425.793,ColumnPad,7,B,R03+,29559.956,18359.739,53650.458,-21883.177,ColumnPad,7,B,R03-,29559.956,18359.739,53321.728,-21612.555
469.574,ColumnPad,7,B,R03-,29559.956,18359.739,53321.728,-21612.555,ColumnPad,7,B,L03+,29559.956,18359.739,53580.458,-22004.421
425.793,ColumnPad,7,B,L03+,29559.956,18359.739,53580.458,-22004.421,ColumnPad,7,B,L03-,29559.956,18359.739,53251.728,-21733.799
63072.743,ColumnPad,7,B,L03-,29559.956,18359.739,53251.728,-21733.799,RowPad,3,B,B07+,29559.956,18359.739,42910.458,40485.403
425.793,RowPad,2,B,B08+,29559.956,27539.608,40400.458,44832.85,RowPad,2,B,B08-,29559.956,27539.608,40001.728,44683.472
469.574,RowPad,2,B,B08-,29559.956,27539.608,40001.728,44683.472,RowPad,2,B,T08+,29559.956,27539.608,40470.458,44711.607
425.793,RowPad,2,B,T08+,29559.956,27539.608,40470.458,44711.607,RowPad,2,B,T08-,29559.956,27539.608,40071.728,44562.229
63750.256,RowPad,2,B,T08-,29559.956,27539.608,40071.728,44562.229,ColumnPad,8,B,R02+,29559.956,27539.608,56440.458,-17050.755
425.792,ColumnPad,8,B,R02+,29559.956,27539.608,56440.458,-17050.755,ColumnPad,8,B,R02-,29559.956,27539.608,56111.728,-16780.134
469.574,ColumnPad,8,B,R02-,29559.956,27539.608,56111.728,-16780.134,ColumnPad,8,B,L02+,29559.956,27539.608,56370.458,-17171.999
425.793,ColumnPad,8,B,L02+,29559.956,27539.608,56370.458,-17171.999,ColumnPad,8,B,L02-,29559.956,27539.608,56041.728,-16901.377
63684.881,ColumnPad,8,B,L02-,29559.956,27539.608,56041.728,-16901.377,RowPad,2,B,B08+,29559.956,27539.608,40400.458,44832.85
425.793,RowPad,1,B,B09+,29559.956,36719.477,37890.458,49180.298,RowPad,1,B,B09-,29559.956,36719.477,37491.728,49030.92
469.574,RowPad,1,B,B09-,29559.956,36719.477,37491.728,49030.92,RowPad,1,B,T09+,29559.956,36719.477,37960.458,49059.054
425.793,RowPad,1,B,T09+,29559.956,36719.477,37960.458,49059.054,RowPad,1,B,T09-,29559.956,36719.477,37561.728,48909.676
64854.973,RowPad,1,B,T09-,29559.956,36719.477,37561.728,48909.676,ColumnPad,9,B,R01+,29559.956,36719.477,59230.458,-12218.334
425.793,ColumnPad,9,B,R01+,29559.956,36719.477,59230.458,-12218.334,ColumnPad,9,B,R01-,29559.956,36719.477,58901.728,-11947.712
469.574,ColumnPad,9,B,R01-,29559.956,36719.477,58901.728,-11947.712,ColumnPad,9,B,L01+,29559.956,36719.477,59160.458,-12339.577
425.793,ColumnPad,9,B,L01+,29559.956,36719.477,59160.458,-12339.577,ColumnPad,9,B,L01-,29559.956,36719.477,58831.728,-12068.955
64730.269,ColumnPad,9,B,L01-,29559.956,36719.477,58831.728,-12068.955,RowPad,1,B,B09+,29559.956,36719.477,37890.458,49180.298
425.793,RowPad,0,B,B10+,29559.956,45899.346,35570.458,53198.656,RowPad,0,B,B10-,29559.956,45899.346,35171.728,53049.278
469.574,RowPad,0,B,B10-,29559.956,45899.346,35171.728,53049.278,RowPad,0,B,T10+,29559.956,45899.346,35640.458,53077.412
425.793,RowPad,0,B,T10+,29559.956,45899.346,35640.458,53077.412,RowPad,0,B,T10-,29559.956,45899.346,35241.728,52928.034
65991.457,RowPad,0,B,T10-,29559.956,45899.346,35241.728,52928.034,ColumnPad,10,B,R00+,29559.956,45899.346,62020.458,-7385.912
425.793,ColumnPad,10,B,R00+,29559.956,45899.346,62020.458,-7385.912,ColumnPad,10,B,R00-,29559.956,45899.346,61691.728,-7115.29
469.574,ColumnPad,10,B,R00-,29559.956,45899.346,61691.728,-7115.29,ColumnPad,10,B,L00+,29559.956,45899.346,61950.458,-7507.156
425.793,ColumnPad,10,B,L00+,29559.956,45899.346,61950.458,-7507.156,ColumnPad,10,B,L00-,29559.956,45899.346,61621.728,-7236.534
65810.948,ColumnPad,10,B,L00-,29559.956,45899.346,61621.728,-7236.534,RowPad,0,B,B10+,29559.956,45899.346,35570.458,53198.656
425.793,RowPad,11,B,B00+,32209.956,-50489.281,63130.458,5463.336,RowPad,11,B,B00-,32209.956,-50489.281,62731.728,5313.957
469.574,RowPad,11,B,B00-,32209.956,-50489.281,62731.728,5313.957,RowPad,11,B,T00+,32209.956,-50489.281,63200.458,5342.092
425.793,RowPad,11,B,T00+,32209.956,-50489.281,63200.458,5342.092,RowPad,11,B,T00-,32209.956,-50489.281,62801.728,5192.714
469.574,RowPad,11,B,T00-,32209.956,-50489.281,62801.728,5192.714,RowPad,11,B,X00+,32209.956,-50489.281,63060.458,5584.579
425.793,RowPad,11,B,X00+,32209.956,-50489.281,63060.458,5584.579,RowPad,11,B,X00-,32209.956,-50489.281,62661.728,5435.201
67378.934,RowPad,11,B,X00-,32209.956,-50489.281,62661.728,5435.201,ColumnPad,0,B,R11+,32209.956,-50489.281,34170.458,-55623.527
425.793,ColumnPad,0,B,R11+,32209.956,-50489.281,34170.458,-55623.527,ColumnPad,0,B,R11-,32209.956,-50489.281,33841.728,-55352.905
469.574,ColumnPad,0,B,R11-,32209.956,-50489.281,33841.728,-55352.905,ColumnPad,0,B,L11+,32209.956,-50489.281,34100.458,-55744.77
425.792,ColumnPad,0,B,L11+,32209.956,-50489.281,34100.458,-55744.77,ColumnPad,0,B,L11-,32209.956,-50489.281,33771.728,-55474.149
67641.053,ColumnPad,0,B,L11-,32209.956,-50489.281,33771.728,-55474.149,RowPad,11,B,B00+,32209.956,-50489.281,63130.458,5463.336
425.793,RowPad,10,B,B01+,32209.956,-41309.412,60620.458,9810.783,RowPad,10,B,B01-,32209.956,-41309.412,60221.728,9661.405
469.574,RowPad,10,B,B01-,32209.956,-41309.412,60221.728,9661.405,RowPad,10,B,T01+,32209.956,-41309.412,60690.458,9689.54
425.793,RowPad,10,B,T01+,32209.956,-41309.412,60690.458,9689.54,RowPad,10,B,T01-,32209.956,-41309.412,60291.728,9540.161
65060.963,RowPad,10,B,T01-,32209.956,-41309.412,60291.728,9540.161,ColumnPad,1,B,R10+,32209.956,-41309.412,36770.458,-51120.195
425.793,ColumnPad,1,B,R10+,32209.956,-41309.412,36770.458,-51120.195,ColumnPad,1,B,R10-,32209.956,-41309.412,36441.728,-50849.573
469.574,ColumnPad,1,B,R10-,32209.956,-41309.412,36441.728,-50849.573,ColumnPad,1,B,L10+,32209.956,-41309.412,36700.458,-51241.438
425.792,ColumnPad,1,B,L10+,32209.956,-41309.412,36700.458,-51241.438,ColumnPad,1,B,L10-,32209.956,-41309.412,36371.728,-50970.817
65440.078,ColumnPad,1,B,L10-,32209.956,-41309.412,36371.728,-50970.817,RowPad,10,B,B01+,32209.956,-41309.412,60620.458,9810.783
425.793,RowPad,9,B,B02+,32209.956,-32129.542,58110.458,14158.231,RowPad,9,B,B02-,32209.956,-32129.542,57711.728,14008.852
469.574,RowPad,9,B,B02-,32209.956,-32129.542,57711.728,14008.852,RowPad,9,B,T02+,32209.956,-32129.542,58180.458,14036.987
425.793,RowPad,9,B,T02+,32209.956,-32129.542,58180.458,14036.987,RowPad,9,B,T02-,32209.956,-32129.542,57781.728,13887.609
62873.614,RowPad,9,B,T02-,32209.956,-32129.542,57781.728,13887.609,ColumnPad,2,B,R09+,32209.956,-32129.542,39560.458,-46287.773
425.793,ColumnPad,2,B,R09+,32209.956,-32129.542,39560.458,-46287.773,ColumnPad,2,B,R09-,32209.956,-32129.542,39231.728,-46017.151
469.574,ColumnPad,2,B,R09-,32209.956,-32129.542,39231.728,-46017.151,ColumnPad,2,B,L09+,32209.956,-32129.542,39490.458,-46409.017
425.793,ColumnPad,2,B,L09+,32209.956,-32129.542,39490.458,-46409.017,ColumnPad,2,B,L09-,32209.956,-32129.542,39161.728,-46138.395
63203.936,ColumnPad,2,B,L09-,32209.956,-32129.542,39161.728,-46138.395,RowPad,9,B,B02+,32209.956,-32129.542,58110.458,14158.231
425.793,RowPad,8,B,B03+,32209.956,-22949.673,55600.458,18505.678,RowPad,8,B,B03-,32209.956,-22949.673,55201.728,18356.3
469.574,RowPad,8,B,B03-,32209.956,-22949.673,55201.728,18356.3,RowPad,8,B,T03+,32209.956,-22949.673,55670.458,18384.435
425.793,RowPad,8,B,T03+,32209.956,-22949.673,55670.458,18384.435,RowPad,8,B,T03-,32209.956,-22949.673,55271.728,18235.056
61072.939,RowPad,8,B,T03-,32209.956,-22949.673,55271.728,18235.056,ColumnPad,3,B,R08+,32209.956,-22949.673,42350.458,-41455.351
425.792,ColumnPad,3,B,R08+,32209.956,-22949.673,42350.458,-41455.351,ColumnPad,3,B,R08-,32209.956,-22949.673,42021.728,-41184.73
469.574,ColumnPad,3,B,R08-,32209.956,-22949.673,42021.728,-41184.73,ColumnPad,3,B,L08+,32209.956,-22949.673,42280.458,-41576.595
425.793,ColumnPad,3,B,L08+,32209.956,-22949.673,42280.458,-41576.595,ColumnPad,3,B,L08-,32209.956,-22949.673,41951.728,-41305.973
61349.176,ColumnPad,3,B,L08-,32209.956,-22949.673,41951.728,-41305.973,RowPad,8,B,B03+,32209.956,-22949.673,55600.458,18505.678
425.793,RowPad,7,B,B04+,32209.956,-13769.804,53090.458,22853.126,RowPad,7,B,B04-,32209.956,-13769.804,52691.728,22703.747
469.574,RowPad,7,B,B04-,32209.956,-13769.804,52691.728,22703.747,RowPad,7,B,T04+,32209.956,-13769.804,53160.458,22731.882
425.793,RowPad,7,B,T04+,32209.956,-13769.804,53160.458,22731.882,RowPad,7,B,T04-,32209.956,-13769.804,52761.728,22582.504
59693.946,RowPad,7,B,T04-,32209.956,-13769.804,52761.728,22582.504,ColumnPad,4,B,R07+,32209.956,-13769.804,45140.458,-36622.93
